age,type_employer,fnlwgt
42,Private,270938
27,Private,118471
42,Federal-gov,316098
32,Federal-gov,41673
47,Local-gov,299970
48,?,171634
50,Private,129414
17,Private,172434
36,Private,376630
59,Private,149403
57,Private,250133
17,?,19877
18,?,17494
22,Private,290467
41,Self-emp-not-inc,123660
26,Private,175334
71,Self-emp-not-inc,93042
42,Private,32858
27,State-gov,122915
22,Private,243209
26,Private,174752
34,Private,41005
28,Private,263152
35,Private,316488
56,Self-emp-inc,299945
48,Local-gov,167679
61,Local-gov,110164
26,Private,135165
30,Private,156147
26,Private,103139
40,Local-gov,46463
52,Self-emp-inc,181548
22,Self-emp-not-inc,29367
32,?,44126
66,Private,213733
30,Private,128076
40,Private,141926
34,Private,97400
18,Local-gov,339058
63,?,42129
26,Private,210263
57,Local-gov,236824
17,Private,183559
45,Private,127215
17,Private,483546
27,Private,280239
39,Private,57709
24,Self-emp-inc,63468
58,?,27899
30,Private,169788
57,Self-emp-not-inc,142484
27,Local-gov,34785
55,Private,31170
26,Private,196664
37,Private,174917
41,Private,216408
35,Private,295375
35,Private,77147
45,Private,173078
47,Federal-gov,31055
23,Private,48137
22,Private,113913
39,Private,114396
19,State-gov,87968
28,Private,302485
32,Local-gov,123856
17,?,196849
48,Local-gov,40738
29,Private,125880
17,Local-gov,178850
39,Private,172452
54,Private,131815
26,Private,212386
55,Private,303097
29,Federal-gov,142796
57,Local-gov,218994
41,Self-emp-inc,146780
21,Private,270922
20,Private,136889
49,Private,168242
27,Self-emp-inc,69604
17,Private,298113
36,Private,221071
25,Private,450099
35,Private,385607
33,Private,144743
18,Private,303410
63,Private,278546
33,Private,189115
31,Self-emp-inc,48157
32,Local-gov,180021
43,Self-emp-inc,318661
17,?,275382
45,Private,177970
38,Local-gov,171229
17,Private,205970
27,Private,191504
40,Private,184692
20,Private,148115
52,State-gov,118868
31,Self-emp-not-inc,259171
71,Self-emp-not-inc,41371
44,Private,180747
25,Private,391044
48,Local-gov,236735
38,Private,112762
25,Private,208656
18,Private,151573
33,Private,334396
24,Federal-gov,37018
26,Private,103069
38,Self-emp-not-inc,21568
17,?,212524
39,Private,122242
79,Self-emp-not-inc,21272
35,Private,188686
47,Private,164579
62,?,150087
45,Self-emp-inc,36671
21,?,304555
51,Private,100595
28,Private,63687
30,Private,277869
19,Private,103791
59,Private,170868
17,?,366733
82,Private,344052
64,Private,145433
25,Private,118082
37,Private,274937
26,Private,220406
20,?,232726
40,Private,170889
50,Private,169195
27,Private,191081
50,Private,91958
18,Private,346404
31,Private,187205
29,Self-emp-not-inc,168202
41,Local-gov,51040
22,Private,315841
58,Private,266556
52,?,206099
44,Private,229206
49,Private,90840
30,Private,113691
38,Private,307789
62,Private,185892
40,Private,30265
17,Private,120984
25,Private,95247
51,Private,204240
79,Federal-gov,185409
30,Self-emp-inc,292994
70,Federal-gov,274486
44,Private,199173
45,Local-gov,150079
29,Private,158972
62,?,127813
55,Local-gov,84282
37,Private,109069
61,Private,184396
42,Private,109198
28,Local-gov,246155
60,Private,146731
46,Local-gov,108853
33,Private,207064
59,?,204041
17,?,90577
44,Private,26947
27,Private,99879
30,Self-emp-not-inc,133095
23,Self-emp-not-inc,201182
31,Private,83002
44,Self-emp-inc,339572
31,Private,149930
50,Private,119961
17,Local-gov,323252
27,Private,45532
69,Federal-gov,323361
39,Private,159394
45,Private,153981
26,Private,221849
44,Private,159109
28,Private,164587
60,Private,207489
52,Private,165044
24,Private,231094
18,?,135526
58,Private,217267
17,Private,32296
25,Private,275671
50,Private,309722
34,Self-emp-inc,33707
44,Private,35684
19,?,25768
62,Self-emp-not-inc,29275
35,Private,569155
18,?,158609
29,Private,153426
32,Self-emp-not-inc,160079
41,Private,234973
49,?,208761
44,Private,175893
40,Self-emp-inc,144475
43,Self-emp-inc,217016
59,Private,189336
32,Private,102873
26,Private,91425
39,Local-gov,177111
24,Private,392667
48,Private,38076
47,State-gov,164966
24,Private,135879
28,Private,166337
44,Private,67606
21,Private,32230
25,Private,108941
47,Local-gov,403623
36,Private,107058
22,Private,96469
36,Private,164611
31,Private,57840
25,Private,76559
30,Self-emp-inc,105476
58,Private,147681
47,Private,318221
33,Private,247911
44,Private,105924
29,Private,143533
25,Private,47807
25,?,78062
24,Private,294740
48,Private,227669
55,Private,42385
69,Self-emp-inc,337372
74,Private,35670
31,Private,152659
36,Private,31117
44,Self-emp-not-inc,203204
29,Private,191568
58,Self-emp-not-inc,201256
47,Private,153891
41,Private,158661
42,Self-emp-inc,50016
40,Private,154151
17,Private,72899
49,Private,385751
17,?,276828
48,Private,395401
63,Federal-gov,88360
40,Local-gov,146273
42,Self-emp-inc,158220
24,Local-gov,281931
43,Private,111386
38,Private,152756
58,Self-emp-not-inc,237432
25,Local-gov,208249
43,Private,246302
24,Private,468441
29,Private,447679
40,Private,330238
19,Self-emp-not-inc,96189
26,Private,245714
26,State-gov,39986
28,Private,200278
42,Private,306506
40,State-gov,204127
38,Private,118983
28,Private,181964
17,Private,373457
23,Self-emp-inc,370942
44,Private,262165
44,Local-gov,118510
54,Self-emp-inc,163608
60,Private,243286
60,?,323250
24,Private,364720
39,Private,398895
28,Private,140548
45,Private,97539
21,Private,87638
46,Private,202947
39,Private,347500
68,Self-emp-inc,116437
44,Private,39805
27,State-gov,86714
31,Private,328008
61,Self-emp-not-inc,33313
24,Local-gov,399768
29,Self-emp-inc,217528
64,?,219703
30,Private,132527
26,Private,118876
28,Private,192236
28,Private,189355
48,Private,283627
21,State-gov,389372
37,?,67209
17,?,179053
52,Private,204729
49,Self-emp-inc,129302
18,Private,42762
30,Private,29536
56,Private,79508
17,Private,192740
31,Private,193707
31,Private,206020
25,?,386445
22,?,95193
45,Local-gov,157634
31,Local-gov,38022
29,Private,118004
59,Private,86648
30,Private,205296
27,Private,189303
38,Federal-gov,199291
31,Private,215134
46,Private,119089
50,Private,118070
30,Private,173277
18,?,238895
65,Self-emp-not-inc,71552
42,Private,34103
42,Local-gov,265775
49,Private,179460
42,Private,60721
19,?,42106
22,Private,101932
27,Private,269673
31,Local-gov,239194
48,Local-gov,272947
44,Private,189546
47,Self-emp-not-inc,69750
42,Private,154665
30,Private,260214
48,Private,163497
22,Private,152545
43,Private,13492
32,Self-emp-inc,159071
42,Self-emp-inc,246461
45,Self-emp-inc,159504
32,Private,355895
19,Private,232882
33,Private,201841
21,Self-emp-not-inc,75612
17,?,230004
43,Private,27043
27,Self-emp-not-inc,289014
27,Private,195459
29,Private,264320
68,Self-emp-not-inc,127738
59,Private,185659
25,Private,314574
36,Self-emp-not-inc,259575
48,Private,90467
50,Private,332866
29,Local-gov,115453
21,Self-emp-not-inc,37931
40,Private,210754
34,Self-emp-not-inc,42495
47,Local-gov,306635
42,Private,128741
52,Self-emp-inc,32233
32,?,386144
33,?,155231
50,Private,88675
62,Private,355766
62,Federal-gov,150062
54,Private,122827
45,Private,117829
45,Local-gov,163048
26,Private,182375
55,Self-emp-not-inc,294106
28,Private,210937
26,Federal-gov,144953
40,Private,157734
42,Private,155433
33,Private,218045
37,Private,218150
34,Private,206045
48,Private,162223
28,Private,167429
25,Private,39818
18,Private,195914
47,Self-emp-inc,195327
45,Private,98079
48,?,96208
28,Self-emp-inc,203531
41,Private,154658
47,Local-gov,37213
25,Private,234690
41,Self-emp-not-inc,66867
35,Private,172490
35,Private,208527
51,Self-emp-inc,39190
34,Private,31911
57,Self-emp-not-inc,123429
53,Private,302458
29,Private,170089
32,Private,233955
47,Private,138136
58,?,123908
34,Local-gov,288356
30,Private,171473
32,Self-emp-inc,182323
26,Self-emp-not-inc,181834
21,State-gov,65555
39,Self-emp-not-inc,167642
63,Self-emp-inc,39390
19,?,26303
26,Private,159834
33,Private,234984
39,Federal-gov,138145
64,Local-gov,30501
38,?,91708
44,Private,122356
47,Self-emp-inc,312859
45,Private,35994
48,Self-emp-not-inc,332798
30,Self-emp-not-inc,227089
27,Self-emp-not-inc,40129
29,Private,166235
48,Local-gov,160222
48,Private,44483
52,Private,160599
29,Private,272638
27,Local-gov,238550
24,Private,180446
54,Private,126250
50,Private,101969
27,Private,151483
49,Self-emp-not-inc,172317
40,Private,130741
33,Private,362040
21,Private,85915
41,Private,185016
20,Private,73372
45,Private,208849
18,Local-gov,344146
45,Private,389958
47,Private,181931
29,Private,30332
21,Federal-gov,51773
35,Private,254830
29,Private,220202
21,Private,78463
56,Local-gov,176248
34,Self-emp-not-inc,193557
53,Private,153381
48,Self-emp-not-inc,43440
40,Private,165714
47,Private,157189
33,Private,142474
62,Self-emp-not-inc,204054
35,Federal-gov,334193
35,Private,69654
34,Private,216390
49,Self-emp-not-inc,118208
44,Self-emp-not-inc,266471
44,Private,275058
18,Private,98130
29,Private,144615
29,Private,42677
17,?,242444
38,Private,312657
45,Private,155646
46,Private,154981
25,Private,199824
31,?,229706
21,?,505909
17,?,134911
29,Private,225393
46,?,92462
73,Local-gov,87499
37,Self-emp-inc,115856
18,Private,327219
54,Private,28380
62,Self-emp-not-inc,162860
24,Private,334280
22,Federal-gov,96876
50,Private,237389
44,State-gov,29021
28,Private,229476
52,Private,189886
34,Private,283672
39,Private,126255
67,Self-emp-inc,202738
47,Self-emp-inc,140597
57,Federal-gov,165890
37,Private,386787
71,Private,156286
55,Federal-gov,148178
24,Private,223884
47,Private,56616
51,?,100900
49,Private,399001
55,Local-gov,345464
54,Private,420543
33,Private,169414
27,Private,187752
40,Private,141339
37,Private,218446
18,Private,323893
23,Private,441980
29,Private,227713
27,Private,173322
56,Private,156643
30,Private,153271
33,State-gov,34288
28,?,255833
38,Private,248526
23,Private,384087
66,Local-gov,164393
51,Private,286372
41,Private,105371
21,Private,185065
29,Private,160617
56,Private,294629
54,Federal-gov,98323
27,Self-emp-not-inc,103253
18,Self-emp-not-inc,80594
46,Local-gov,176793
21,Self-emp-inc,280691
25,Self-emp-not-inc,177317
31,Private,149545
18,Private,43592
23,Private,177401
24,Private,186458
43,Private,34927
32,Federal-gov,347272
47,?,366231
29,Private,199852
26,Private,165409
31,Private,322821
35,Private,228850
41,Private,162264
48,Self-emp-inc,134693
33,Self-emp-inc,184650
37,Self-emp-not-inc,174535
50,?,256065
55,Private,39414
75,Private,162195
20,?,169736
30,Self-emp-inc,134016
27,Private,263146
38,Private,310576
29,Private,162899
30,Private,79725
22,Private,26131
64,Private,208676
58,Private,182817
17,?,188611
56,Self-emp-inc,171827
30,Private,683673
33,Private,56268
67,Private,53677
17,Private,194806
65,Self-emp-not-inc,233200
29,Private,337946
32,Self-emp-inc,246873
45,Self-emp-inc,239906
53,?,428105
19,?,138081
49,Private,41259
28,Private,219094
25,Private,51114
52,Private,38525
42,Private,260492
46,Local-gov,108733
33,Private,59238
25,Private,259521
48,Private,189153
43,Private,267104
26,Private,205328
40,Private,76589
24,?,92373
39,Self-emp-inc,156800
52,Private,269751
46,Private,288888
45,Private,200787
39,Self-emp-not-inc,39247
39,Self-emp-not-inc,143785
20,Private,332490
24,Private,321765
23,Private,214013
27,Private,171365
32,Private,203682
37,Private,183078
18,Private,130352
54,Local-gov,86629
47,Private,96413
59,Private,163660
45,Local-gov,78248
53,Private,252941
27,Private,169628
51,Private,82827
31,Private,230277
18,Self-emp-inc,197661
32,Federal-gov,262871
17,Private,518210
31,State-gov,200157
44,Federal-gov,259333
54,State-gov,208915
33,Federal-gov,165842
51,?,141260
24,Private,90671
20,Private,103028
43,Self-emp-inc,211268
48,Private,150899
19,?,244554
47,Private,273937
55,Local-gov,168717
48,Private,129943
52,Private,243902
43,Federal-gov,168650
36,Private,29552
39,Private,255501
19,?,365909
26,Private,110423
42,Local-gov,164178
31,Private,327970
36,Private,102982
28,Private,71482
25,Private,373240
30,Private,331255
31,Private,314598
32,Self-emp-inc,318863
35,Private,72330
74,Private,117619
65,Local-gov,180994
29,Private,386409
27,Private,87775
25,Self-emp-not-inc,29110
59,Self-emp-inc,184854
33,Private,252326
19,Private,92823
29,Private,372625
17,?,315373
58,Private,194278
25,Private,157056
20,?,186892
33,Self-emp-not-inc,34969
29,Private,324457
44,Local-gov,151501
54,Local-gov,304873
37,Private,356448
19,Private,137984
42,Private,172191
41,Federal-gov,161897
44,Federal-gov,246134
38,Private,218892
53,?,199594
31,Private,84186
31,Private,136272
40,Self-emp-not-inc,138457
27,State-gov,221601
21,?,109247
26,Private,69799
79,Private,47284
29,Private,170646
48,Private,360712
53,?,111761
24,Private,189814
26,Private,74695
33,Private,179382
40,Local-gov,307430
48,Private,176820
40,Private,211282
39,Private,132473
59,Self-emp-not-inc,40744
66,Self-emp-inc,160258
50,Self-emp-inc,165485
43,Private,24931
39,Self-emp-not-inc,32450
30,Private,255826
30,?,26974
37,Self-emp-inc,222580
40,Private,161490
28,Local-gov,305749
33,Private,132343
45,Local-gov,79137
24,Private,114149
65,Private,211490
33,Private,153131
20,Private,365934
18,Private,43356
65,Local-gov,178507
43,Self-emp-inc,235167
38,Private,174715
37,Private,415292
30,Private,145242
45,Local-gov,180474
34,Private,159003
17,Private,174316
33,Private,74075
41,Private,302591
38,Private,135329
20,Private,167125
17,?,459811
30,Self-emp-inc,197679
31,?,160194
52,Private,186686
35,Private,166667
44,Private,43423
25,Private,97956
30,Self-emp-not-inc,74968
34,State-gov,16932
48,Self-emp-not-inc,69488
56,Private,116946
34,Private,160061
47,Self-emp-inc,185599
26,Private,320073
30,Private,201573
21,Private,155402
45,Local-gov,46397
45,Self-emp-not-inc,126684
44,?,41663
17,Private,152864
20,Private,103742
27,Private,213133
47,State-gov,361399
30,Private,215975
45,Private,362487
49,Self-emp-inc,118653
43,Private,166940
33,Private,145873
32,Private,185164
43,Private,147552
24,?,184386
53,Private,517657
48,Private,185020
47,Local-gov,200115
33,Self-emp-inc,209318
54,Local-gov,199127
18,Private,358647
48,Private,87443
48,Self-emp-not-inc,31902
48,Private,150814
33,Private,286276
37,Self-emp-inc,249447
64,Federal-gov,183016
36,Federal-gov,240563
45,Private,107402
28,Private,164092
31,Private,415460
57,Private,354061
22,Private,253832
23,Private,200462
54,Private,220844
25,Private,285535
52,Private,83703
17,Local-gov,36867
22,Local-gov,289875
51,Private,103563
31,?,240241
19,Local-gov,55719
44,Private,183812
50,Self-emp-not-inc,28564
33,Local-gov,202032
17,Private,58132
54,Self-emp-inc,198678
52,Private,261221
66,Federal-gov,119238
59,?,85157
74,Self-emp-not-inc,22811
37,Private,193750
26,Private,97873
27,Private,387004
38,Self-emp-inc,214438
66,?,264447
50,Private,214508
25,Local-gov,126629
48,?,237961
65,Private,82711
44,Private,207293
53,Private,302992
28,Local-gov,160080
69,Self-emp-inc,106780
17,Private,236835
20,Private,98551
